index,motor_rev,motor_rpm,avx,avy,avz,lax,lay,laz
0,317.3673611111111,1207.7821880895726,0.0,0.0,1.1813436114674025,-0.010776455381892331,0.3775968758731321,9.81
1,317.44895833333334,1239.294783149302,0.0,0.0,1.0069278624861162,-0.010857507575997752,0.37755554195247737,9.81
2,317.53020833333335,1239.1635865989947,0.0,0.0,1.1494597174833454,-0.01094420871562916,0.37747378180545343,9.81
3,317.61145833333336,1171.6456333357569,0.0,0.0,0.9929129328221057,-0.010953059809607835,0.37739321705607687,9.81
4,317.69305555555553,1171.5008025895015,0.0,0.0,1.1034564361201469,-0.010905476552086818,0.3773084249050858,9.81
5,317.8149305555556,1241.6189520892788,0.0,0.0,1.0020944671738508,-0.010828923752169593,0.3771755380161222,9.81
6,317.89618055555553,1145.740615576344,0.0,0.0,1.0506995204264908,-0.010780275220505614,0.37708856483367037,9.81
7,318.0180555555556,1145.5239073343578,0.0,0.0,1.0770327027826845,-0.01072855671622427,0.3770028638649754,9.81
8,318.0996527777778,1197.3700701692856,0.0,0.0,0.8561375578950805,-0.010662825459951565,0.3768664483654741,9.81
9,318.2215277777778,1235.7214736533447,0.0,0.0,1.1715996560400912,-0.010627387441493531,0.37673301602449216,9.81
10,318.3027777777778,1235.6239197689767,0.0,0.0,1.078715178622672,-0.01060585548360001,0.3766589376475739,9.81
11,318.38402777777776,1231.287656724549,0.0,0.0,1.0391826457976159,-0.010492475379928645,0.3765990957950617,9.81
12,318.5059027777778,1231.1460595036829,0.0,0.0,1.0982422753195444,-0.010172813344979062,0.37651096634282855,9.81
13,318.6277777777778,1241.4028700454385,0.0,0.0,1.0670578515622449,-0.009904378172888624,0.37645328364848,9.81
14,318.7090277777778,1174.9712470831664,0.0,0.0,1.1017024277329344,-0.009491323310169593,0.3763580959713686,9.81
15,318.8309027777778,1174.8215976384515,0.0,0.0,1.1538439002553431,-0.009240092342740683,0.3762957939969246,9.81
16,318.9121527777778,1266.3608724193655,0.0,0.0,1.1012309270508385,-0.008895974475799347,0.37620404188656353,9.81
17,318.99340277777776,1266.3302970775458,0.0,0.0,1.0929444860542583,-0.008637474644335725,0.3761850210111621,9.81
18,319.11493055555553,1196.4274295795726,0.0,0.0,0.9245907384220958,-0.008003610417502898,0.37615700697866045,9.81
19,319.2368055555556,1219.199718845723,0.0,0.0,1.0954495381803855,-0.0075005488838212194,0.37613866995847534,9.81
20,319.31805555555553,1219.1943173044544,0.0,0.0,1.0477892838875584,-0.0066682041343038645,0.3761336113456096,9.81
21,319.4399305555556,1201.7711611480436,0.0,0.0,1.0047499749481346,-0.005765193258313777,0.37612866250250704,9.81
22,319.52118055555553,1227.5287759557366,0.0,0.0,1.093008002789519,-0.005174948400212748,0.37612542307821123,9.81
23,319.6430555555556,1227.5564979860303,0.0,0.0,0.9423728593133589,-0.0043001404396094236,0.37614266743304103,9.81
24,319.76493055555557,1228.168807892132,0.0,0.0,0.9460850886203902,-0.0037089822733251377,0.37615395555518233,9.81
25,319.84583333333336,1208.1139613833807,0.0,0.0,1.1022230993923456,-0.0028669809289262843,0.37616869908444983,9.81
26,319.96770833333335,1208.131161507258,0.0,0.0,1.0209612297487884,-0.002136640915171196,0.3761793990457325,9.81
27,320.04895833333336,1222.798907093365,0.0,0.0,0.9067003877077454,-0.001719219480684112,0.37618640316978597,9.81
28,320.17083333333335,1205.441815020661,0.0,0.0,1.0627218002293062,-0.0011887517737793857,0.376204686297969,9.81
29,320.29270833333334,1205.4959010119685,0.0,0.0,1.0423720747772525,-0.0008400850451411521,0.37622719992981296,9.81
30,320.37395833333335,1202.8392129178983,0.0,0.0,1.0296360152208288,-0.0003109073513408825,0.3762603603732296,9.81
31,320.49583333333334,1223.8146149871334,0.0,0.0,1.0664263826781246,0.0002003648044323359,0.37630696183965173,9.81
32,320.57708333333335,1223.8711746452855,0.0,0.0,0.9133802361028367,0.0005686676424236844,0.3763421534968324,9.81
33,320.69895833333334,1218.8379204338335,0.0,0.0,1.0838178509026435,0.0011202883949502165,0.37639398854752193,9.81
34,320.78020833333335,1218.8925699157476,0.0,0.0,1.0713248641356354,0.0014659330030001821,0.3764279583046139,9.81
35,320.86145833333336,1301.3655411127438,0.0,0.0,0.9581378071715879,0.0017842828977227018,0.3764614735663744,9.81
36,320.98333333333335,1288.2892857327283,0.0,0.0,1.024606218826508,0.0022022991513155777,0.3765108392574744,9.81
37,321.10520833333334,1288.2366130213964,0.0,0.0,1.2192633068564762,0.002439630545232961,0.3765161290781339,9.81
38,321.2270833333333,1179.4597069006527,0.0,0.0,1.1055988562087895,0.002403098681374897,0.3764838242946725,9.81
39,321.30833333333334,1201.6483676035607,0.0,0.0,1.2369001659567347,0.0020217664772063442,0.3764522216423065,9.81
40,321.4302083333333,1201.7209907282759,0.0,0.0,1.2094952258583467,0.001549208085099273,0.37647186015996487,9.81
41,321.5520833333333,1176.5688874477137,0.0,0.0,0.9769396815107942,0.0014208344468638313,0.3765014449628007,9.81
42,321.6333333333333,1263.960656869181,0.0,0.0,1.01423592555693,0.0014369563482140183,0.3765450210749042,9.81
43,321.7552083333333,1264.1018277724063,0.0,0.0,1.0655083661983886,0.0016903907009637247,0.3766328893510812,9.81
44,321.8364583333333,1196.1045758955502,0.0,0.0,0.9882080959960557,0.0020169960306265617,0.37669041221941296,9.81
45,321.9583333333333,1166.8128088529022,0.0,0.0,1.0755772239870947,0.00260575723901369,0.37677514281068536,9.81
46,322.08020833333336,1166.9826443525267,0.0,0.0,1.1660143735748485,0.003031736227774277,0.3768458940688059,9.81
47,322.1614583333333,1224.9179114446124,0.0,0.0,0.9712903853363767,0.0037424460675661545,0.3769501121993945,9.81
48,322.2836805555556,1243.4739586951657,0.0,0.0,1.1360465884274367,0.004443200791600409,0.37705087659871533,9.81
49,322.36493055555553,1243.577307425862,0.0,0.0,1.1379291537117806,0.004865810051552442,0.37711524526592377,9.81
50,322.4868055555556,1237.9799818608371,0.0,0.0,1.0084023595249267,0.0054100131552832715,0.3772100607023133,9.81
51,322.6090277777778,1204.1194001182928,0.0,0.0,1.1146979219504738,0.005712206642959863,0.3772721319850485,9.81
52,322.73090277777777,1204.2389768092748,0.0,0.0,0.9197045459518196,0.006042801844263706,0.3773471770910072,9.81
53,322.8121527777778,1251.8195123458024,0.0,0.0,1.0373735522775631,0.006205005964143203,0.37742060146016104,9.81
54,322.934375,1231.2700663910896,0.0,0.0,1.1341816240024352,0.006282126533974636,0.37751408981843,9.81
55,323.05625,1231.434018821109,0.0,0.0,0.9636244139762432,0.006382546887306903,0.3775824568802601,9.81
56,323.1378472222222,1270.6410264737963,0.0,0.0,1.0235629840852873,0.006508211764697137,0.3776498376606555,9.81
57,323.2597222222222,1258.5161169294026,0.0,0.0,0.993807539698771,0.006707538446818331,0.3777462232713013,9.81
58,323.3413194444444,1258.6105534015974,0.0,0.0,1.1371141798913487,0.0068544644278516875,0.3778348573853935,9.81
59,323.46319444444447,1223.4947815530004,0.0,0.0,1.1183818293977619,0.006937044438963993,0.37792157881482624,9.81
60,323.54479166666664,1223.5524044439333,0.0,0.0,1.0883891340894287,0.006938211158309352,0.3779575090376921,9.81
61,323.6670138888889,1202.9464438191326,0.0,0.0,1.0574431017719783,0.006766782956586773,0.3780104319990576,9.81
62,323.7482638888889,1156.3178355632874,0.0,0.0,0.9937574425318751,0.006584601951521434,0.37804507661913256,9.81
63,323.8704861111111,1156.461119271696,0.0,0.0,1.0396008220652972,0.006293723640648485,0.3781215662631114,9.81
64,323.9927083333333,1173.4111963924504,0.0,0.0,1.0309533326960005,0.0061948137207100875,0.3781800650602139,9.81
65,324.07395833333334,1226.0631203475427,0.0,0.0,1.156264587528433,0.006148885755760298,0.37826623328992387,9.81
