index,motor_rev,motor_rpm,wheel_rpm,linear_velocity,distance,avx,avy,avz,lax,lay,laz
105,14578.872222222222,1223.01201573444,116.63473663567825,0.4030607149448298,288.28027453758733,0.0,0.0,0.975735283946823,0.012269932023603042,0.38594309975920965,9.81
106,14578.95451388889,1253.4454296139052,119.53707378943419,0.41309047213335826,288.28190175976874,0.0,0.0,1.1061307879851514,0.011870230604813042,0.38600737374791916,9.81
107,14579.036805555555,1253.5616999241465,119.54816211631821,0.4131287906402656,288.2835289819501,0.0,0.0,1.0836385144142682,0.011472520815375416,0.38608064603791004,9.81
108,14579.119097222223,1231.796194062293,117.47245557273604,0.40595566376910697,288.28515620413145,0.0,0.0,1.172859040281765,0.011104993789845695,0.3861528615949311,9.81
109,14579.242361111112,1222.3022544960058,116.5670489808932,0.4028268032019172,288.2875936044452,0.0,0.0,0.9980190324771636,0.0106067246037388,0.3862592366212047,9.81
110,14579.324652777777,1222.4086711200043,116.57719759329771,0.4028618742887088,288.28922082662655,0.0,0.0,0.9505909204264298,0.01030389474189225,0.3863263208419463,9.81
111,14579.406944444445,1270.850222170178,121.19691307954979,0.4188264649453218,288.2908480488079,0.0,0.0,1.1071197976542368,0.01001474006125674,0.3863924370443693,9.81
112,14579.48923611111,1270.9535720392391,121.20676922536374,0.4188605253401318,288.2924752709892,0.0,0.0,1.0132393067312901,0.009740910184412581,0.38645759911487637,9.81
113,14579.571527777778,1253.5575238956553,119.54776386186364,0.41312741437167005,288.2941024931705,0.0,0.0,1.1410987943603632,0.00948299351048932,0.38650666601915223,9.81
114,14579.653819444444,1253.6103525629733,119.55280196256926,0.4131448247978513,288.29572971535185,0.0,0.0,1.085542957050239,0.009142098753770318,0.38653997878725976,9.81
115,14579.736458333333,1261.5726289977126,120.31213874997489,0.4157689043580567,288.29736380344957,0.0,0.0,1.0142869898780813,0.008728155160683735,0.38657280943012934,9.81
116,14579.81875,1261.623935102028,120.31703164872623,0.4157858130023059,288.2989910256309,0.0,0.0,0.9983511419149508,0.008279199180461608,0.38660516490525965,9.81
117,14579.901041666666,1269.812759403824,121.09797358021024,0.4184845545806193,288.3006182478122,0.0,0.0,1.120278774964958,0.007821479916666858,0.38663203533091633,9.81
118,14579.983333333334,1269.8468511547012,121.10122480123982,0.4184957899939312,288.3022454699936,0.0,0.0,1.096634275636857,0.007339876440456966,0.38665353631394467,9.81
119,14580.106944444444,1252.9144852821562,119.48643932999713,0.41291549200299366,288.3046897362238,0.0,0.0,1.176222253689494,0.00660670487981568,0.386685205138876,9.81
120,14580.189236111111,1252.9067591998398,119.48570251828589,0.41291294576450865,288.3063169584051,0.0,0.0,1.2189383761104056,0.00613656881402463,0.38669318063044267,9.81
121,14580.271527777777,1289.7968527468847,123.00379252064884,0.42507059204120895,288.30794418058645,0.0,0.0,0.9829413489797465,0.005610424437525314,0.3866883782562067,9.81
122,14580.353819444445,1289.7893486457167,123.00307687856835,0.42506811895971597,288.3095714027678,0.0,0.0,1.0703879998787411,0.005042543169584417,0.38668364561686486,9.81
123,14580.43611111111,1258.7717364519917,120.04502660372277,0.4148458310460714,288.3111986249491,0.0,0.0,1.0358087152655298,0.004468071193444748,0.3866789816993847,9.81
124,14580.559722222222,1183.200818041816,112.83807029201874,0.3899403779421203,288.3136428911793,0.0,0.0,0.9597440835120401,0.0035988863959914314,0.38663483474291344,9.81
125,14580.64201388889,1183.1354400402631,112.83183540152315,0.3899188317073257,288.31527011336067,0.0,0.0,1.1748805297372864,0.0029082630736691783,0.3865936038095197,9.81
126,14580.724305555555,1280.865005702535,122.15199089132282,0.42212697692610185,288.31689733554197,0.0,0.0,1.1268636281596305,0.002177213185768635,0.3865529734876704,9.81
127,14580.806597222223,1280.875618108958,122.1530029625145,0.4221304743930646,288.31852455772326,0.0,0.0,1.0755535013795918,0.0014485405791685676,0.38653621456150244,9.81
128,14580.88923611111,1259.4102058090402,120.10591538024437,0.41505624755237835,288.320158645821,0.0,0.0,0.9981988464138429,0.0009019143872210912,0.38654280944037633,9.81
129,14581.0125,1259.4256090239833,120.10738433549184,0.41506132389729367,288.32259604613483,0.0,0.0,1.1527200931233306,0.0004090432824109049,0.38655252281428426,9.81
130,14581.094791666666,1213.2953363845463,115.70808806447218,0.3998584473666933,288.32422326831613,0.0,0.0,1.1398911281524766,0.0002299641644442096,0.38655888111603187,9.81
131,14581.177083333334,1213.2564828534528,115.70438272772309,0.39984564264211225,288.3258504904975,0.0,0.0,0.9547526968107736,9.481347585986428e-05,0.38653438030495985,9.81
132,14581.259722222223,1224.4865808384368,116.77536118420613,0.4035466784982563,288.32748457859526,0.0,0.0,1.0913423978140013,-0.0001000595783799076,0.3865102358790244,9.81
133,14581.342013888889,1224.4488468891846,116.77176261838942,0.4035342427475298,288.32911180077656,0.0,0.0,1.1426886217535508,-0.0003255897538454399,0.3864864426434576,9.81
134,14581.424305555556,1280.2833658561735,122.0965217631177,0.4219352893798646,288.33073902295786,0.0,0.0,1.0126061695997415,-0.0005616222749173825,0.386467860559227,9.81
135,14581.547569444445,1227.6643259118061,117.078412548346,0.4045939488314227,288.33317642327165,0.0,0.0,0.9565148272321499,-0.0007628687198992061,0.38645437818668305,9.81
136,14581.62986111111,1227.6434067499258,117.07641755491571,0.40458705462904776,288.334803645453,0.0,0.0,1.0061702607889642,-0.0009916888465438553,0.38643452109416127,9.81
137,14581.712152777778,1237.3381793124502,118.00097694601358,0.4077821025190163,288.33643086763436,0.0,0.0,1.2140752905676861,-0.0011055380304112853,0.3864215232016289,9.81
138,14581.794791666667,1237.3191122701996,117.99915858329703,0.4077758187085692,288.3380649557321,0.0,0.0,1.1630526718069996,-0.0011939355551072001,0.38640950137620433,9.81
139,14581.877083333333,1259.5585920782066,120.12006650321122,0.4151051503227263,288.3396921779134,0.0,0.0,1.1180426309622318,-0.001259270747493382,0.3863976542286705,9.81
140,14581.959375,1259.5400737278192,120.11830046747927,0.4150990473413567,288.34131940009473,0.0,0.0,1.0609558452296968,-0.0013063840340049363,0.38638597921833234,9.81
141,14582.041666666666,1228.4456859011023,117.152928346553,0.4048514569440686,288.34294662227603,0.0,0.0,1.0971655594068381,-0.0013391196556785854,0.38636318610123865,9.81
142,14582.123958333334,1228.3922834978941,117.14783553049413,0.4048338574352003,288.3445738444574,0.0,0.0,1.0488680109753254,-0.0014341038640360057,0.3863295194483259,9.81
143,14582.20625,1154.063751935485,110.05936167106748,0.3803378502930684,288.3462010666387,0.0,0.0,0.960660377817992,-0.0015859159664867643,0.3862963428967639,9.81
144,14582.288541666667,1154.0118886015698,110.05441563111494,0.38032075800601123,288.34782828882004,0.0,0.0,1.1016742342551218,-0.0017674820066084463,0.3862636492914497,9.81
