index,motor_rev,motor_rpm,avx,avy,avz,lax,lay,laz
131,0.0,-64.8252817458551,0.0,0.0,0.1655328354980167,0.0,0.0,9.81
132,0.0,-9.980147623134657,0.0,0.0,-0.0997188175239893,0.0,0.0,9.81
133,0.0,44.18039637699483,0.0,0.0,0.13338965522755525,0.0,0.0,9.81
134,0.0,44.18039637699483,0.0,0.0,0.06387952624487742,0.0,0.0,9.81
135,0.0,42.004036165944186,0.0,0.0,0.012688223574524664,0.0,0.0,9.81
136,0.0,-59.5728994404443,0.0,0.0,0.02622610598229328,0.0,0.0,9.81
137,0.0,-59.5728994404443,0.0,0.0,0.019968645776107203,0.0,0.0,9.81
138,0.0,-13.059949828768737,0.0,0.0,-0.09994968397137569,0.0,0.0,9.81
139,0.0,-13.059949828768737,0.0,0.0,0.0726340800724984,0.0,0.0,9.81
140,0.0,5.206622599631112,0.0,0.0,-0.04857783518824372,0.0,0.0,9.81
141,0.0,-59.05556694565422,0.0,0.0,0.08341341065187205,0.0,0.0,9.81
142,0.0,-59.05556694565422,0.0,0.0,0.058466444930065586,0.0,0.0,9.81
143,0.0,0.32307169739435465,0.0,0.0,0.03789757636798601,0.0,0.0,9.81
144,0.0,-0.1537573931058036,0.0,0.0,-0.10438943444887079,0.0,0.0,9.81
145,0.0,-0.1537573931058036,0.0,0.0,-0.05873506744802965,0.0,0.0,9.81
146,0.0,-39.08750559119681,0.0,0.0,0.02280998238976712,0.0,0.0,9.81
147,0.0,-23.37586591108424,0.0,0.0,0.13644601629472702,0.0,0.0,9.81
148,0.0,-23.37586591108424,0.0,0.0,-0.10748773539072733,0.0,0.0,9.81
149,0.0,-21.73256793372958,0.0,0.0,0.07896031009060152,0.0,0.0,9.81
150,0.0,-21.17033033599532,0.0,0.0,0.03251347446591333,0.0,0.0,9.81
151,0.0,-21.17033033599532,0.0,0.0,0.040393651689254656,0.0,0.0,9.81
152,0.0,-3.947856921603655,0.0,0.0,-0.09407631310727299,0.0,0.0,9.81
153,0.0,68.58039844640052,0.0,0.0,0.04839510746650783,0.0,0.0,9.81
154,0.0,68.58039844640052,0.0,0.0,-0.003219530582509082,0.0,0.0,9.81
155,0.0,46.74149154697769,0.0,0.0,0.06295238888472642,0.0,0.0,9.81
156,0.0,46.74149154697769,0.0,0.0,0.04539732939039136,0.0,0.0,9.81
157,0.0,-4.329359512515458,0.0,0.0,0.12029099705801366,0.0,0.0,9.81
158,0.0,-13.074413425044975,0.0,0.0,-0.016332749058949988,0.0,0.0,9.81
159,0.0,-13.074413425044975,0.0,0.0,-0.16036812210654938,0.0,0.0,9.81
160,0.0,42.03204923734328,0.0,0.0,-0.03610824899909025,0.0,0.0,9.81
161,0.0,-8.60736290390891,0.0,0.0,0.09296976336218556,0.0,0.0,9.81
162,0.0,-8.60736290390891,0.0,0.0,-0.021574717687409747,0.0,0.0,9.81
163,0.0,-36.261082468119895,0.0,0.0,0.07691573710899793,0.0,0.0,9.81
164,0.0,-66.86427719937268,0.0,0.0,0.0026862219468222217,0.0,0.0,9.81
165,0.0,-66.86427719937268,0.0,0.0,0.04321304017801781,0.0,0.0,9.81
166,0.0,20.831919603103415,0.0,0.0,0.012417938612409713,0.0,0.0,9.81
167,0.0,15.740331869423791,0.0,0.0,-0.15588229347423524,0.0,0.0,9.81
168,0.0,15.740331869423791,0.0,0.0,-0.005018646974426421,0.0,0.0,9.81
169,0.0,-0.06708146496649192,0.0,0.0,0.07554652577551875,0.0,0.0,9.81
170,0.0,35.90169148742797,0.0,0.0,-0.006818827334713175,0.0,0.0,9.81
171,0.0,35.90169148742797,0.0,0.0,0.10588953478573088,0.0,0.0,9.81
172,0.0,-56.03391647946385,0.0,0.0,-0.06066213874462926,0.0,0.0,9.81
173,0.0,63.01638627217522,0.0,0.0,-0.18020175404892164,0.0,0.0,9.81
174,0.0,63.01638627217522,0.0,0.0,-0.0015207200757268034,0.0,0.0,9.81
175,0.0,-12.256770090561801,0.0,0.0,0.07506245869048297,0.0,0.0,9.81
176,0.0,-12.256770090561801,0.0,0.0,0.06368255141083135,0.0,0.0,9.81
177,0.0,-24.0243962741814,0.0,0.0,0.018702764961098815,0.0,0.0,9.81
178,0.0,48.16428660270189,0.0,0.0,-0.03602344053979103,0.0,0.0,9.81
179,0.0,48.16428660270189,0.0,0.0,-0.013498714547229562,0.0,0.0,9.81
180,0.0,37.61028132653241,0.0,0.0,-0.0021925263489668266,0.0,0.0,9.81
181,0.0,-41.424705436908155,0.0,0.0,0.034289668086367325,0.0,0.0,9.81
182,0.0,-41.424705436908155,0.0,0.0,0.06594022917367691,0.0,0.0,9.81
183,0.0,-42.346672856538135,0.0,0.0,0.0861136976291003,0.0,0.0,9.81
184,0.0,-7.786045333402752,0.0,0.0,0.018673208257028357,0.0,0.0,9.81
185,0.0,15.673803106128442,0.0,0.0,0.0009362139549670026,0.0,0.0,9.81
186,0.0,15.673803106128442,0.0,0.0,0.000697718159697485,0.0,0.0,9.81
187,0.0,-1.779758283923296,0.0,0.0,0.08691794767196709,0.0,0.0,9.81
188,0.0,-27.252579044117695,0.0,0.0,-0.03875056306905852,0.0,0.0,9.81
189,0.0,-27.252579044117695,0.0,0.0,0.01579584292396024,0.0,0.0,9.81
190,0.0,10.616438535742532,0.0,0.0,0.07178283468588254,0.0,0.0,9.81
191,0.0,-37.15379271895777,0.0,0.0,-0.047530262932746134,0.0,0.0,9.81
192,0.0,-37.15379271895777,0.0,0.0,-0.09002215984190726,0.0,0.0,9.81
193,0.0,-4.713833676772816,0.0,0.0,-0.057674274177235765,0.0,0.0,9.81
194,0.0,14.168422164811101,0.0,0.0,-0.14314921896956748,0.0,0.0,9.81
195,0.0,14.168422164811101,0.0,0.0,0.0875623133922758,0.0,0.0,9.81
196,0.0,-3.1324571419877167,0.0,0.0,0.005406750593830612,0.0,0.0,9.81
197,0.0,-19.169029405322107,0.0,0.0,0.07013179260124543,0.0,0.0,9.81
198,0.0,-19.169029405322107,0.0,0.0,0.15658013719333622,0.0,0.0,9.81
199,0.0,-25.909389015355746,0.0,0.0,-0.0636750068155749,0.0,0.0,9.81
200,0.0,5.480377483846901,0.0,0.0,-0.08897906038985913,0.0,0.0,9.81
201,0.0,5.480377483846901,0.0,0.0,-0.020091166854819126,0.0,0.0,9.81
202,0.0,33.332545695827584,0.0,0.0,0.10366314301275319,0.0,0.0,9.81
203,0.0,33.332545695827584,0.0,0.0,-0.11633631161042957,0.0,0.0,9.81
204,0.0,-75.54305656033483,0.0,0.0,-0.0734582882380108,0.0,0.0,9.81
205,0.0,0.18169002930701156,0.0,0.0,0.0030032913555219807,0.0,0.0,9.81
206,0.0,0.18169002930701156,0.0,0.0,-0.03045763006040508,0.0,0.0,9.81
207,0.0,9.964021231169758,0.0,0.0,0.010073167066889347,0.0,0.0,9.81
208,0.0,-22.97071030378841,0.0,0.0,-0.06313259258364731,0.0,0.0,9.81
209,0.0,-22.97071030378841,0.0,0.0,0.021684916549586528,0.0,0.0,9.81
210,0.0,-21.576184739446205,0.0,0.0,0.07082419335736061,0.0,0.0,9.81
